SED_CODE_2016,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
SED22704,77,3,0,4,82,9,0,92,1781,197,26,31,2033,14,6,23,2055,125,4,2188,3000,429,92,38,3555,36,9,49,3603,98,7,3708,259,22,39,3,324,0,0,5,327,15,5,344,65,0,0,30,98,0,0,0,98,4,0,102,5102,641,166,106,6010,60,17,74,6085,238,17,6345,59,5,3,8,75,12,0,12,83,10,0,97,119,20,0,6,139,0,4,5,147,3,3,149,178,24,3,7,210,16,4,18,233,16,3,252,5275,671,167,111,6225,69,23,89,6317,257,20,6591,1792,253,67,74,2176,63,4,68,2244,344,11,2598,7,0,0,8,17,0,0,0,17,3,17,42,7072,916,232,192,8413,138,24,161,8580,607,46,9235
SED22802,253,0,0,0,260,24,0,281,1942,225,32,11,2216,33,6,43,2253,109,3,2360,4541,365,61,46,5009,43,8,49,5053,107,10,5168,329,14,60,10,411,0,0,0,406,11,3,422,75,0,0,48,124,0,0,0,127,4,4,133,6881,602,148,118,7754,81,11,93,7844,222,17,8088,44,6,0,0,51,5,0,4,57,3,0,57,171,5,0,0,180,15,0,15,194,14,0,207,215,18,0,0,230,19,0,21,251,13,0,260,7098,621,148,118,7986,96,15,110,8099,238,17,8350,2275,218,44,32,2567,36,15,51,2619,185,6,2804,18,0,0,3,24,0,0,0,24,0,19,45,9390,839,195,153,10575,140,26,165,10739,421,39,11200
SED22901,412,11,4,13,426,62,0,494,1963,242,26,29,2261,62,19,83,2341,165,0,2506,3617,389,42,16,4062,67,18,82,4148,138,9,4299,310,28,21,3,367,3,0,3,368,10,0,376,31,6,0,29,63,3,0,3,69,3,3,76,5918,667,84,82,6755,142,40,176,6932,319,15,7266,79,12,3,0,94,17,0,17,112,5,3,118,221,35,0,6,258,9,3,14,270,10,0,279,294,45,3,9,352,25,3,30,378,11,3,396,6216,710,89,95,7104,160,40,208,7309,330,16,7661,1974,272,48,25,2323,51,24,76,2402,254,6,2656,3,0,0,10,11,0,0,0,11,0,14,28,8191,988,137,129,9438,211,69,283,9720,583,34,10339
SED23007,318,24,8,26,351,85,0,436,2057,276,27,12,2381,102,26,127,2502,187,6,2694,2664,520,23,15,3224,66,23,90,3312,210,0,3526,308,52,32,4,402,0,3,3,404,18,0,425,32,22,0,46,109,0,0,0,106,8,5,127,5068,869,87,84,6112,166,50,222,6331,425,12,6765,102,42,0,4,154,55,7,65,216,33,0,252,218,70,0,7,294,45,21,67,364,20,0,386,326,113,0,11,451,100,30,128,578,56,0,633,5392,985,87,100,6559,265,80,347,6909,475,12,7399,2277,575,57,116,3022,213,47,260,3279,763,16,4052,24,22,0,14,58,0,0,0,58,0,51,106,7694,1580,144,229,9644,482,130,607,10251,1239,74,11561
SED23101,482,17,6,25,501,46,0,550,2441,305,35,9,2791,102,22,122,2910,167,3,3087,3946,488,33,26,4491,60,9,71,4568,130,0,4698,248,43,26,0,317,0,0,3,323,4,3,323,49,4,0,35,91,0,0,0,95,5,0,100,6683,841,93,75,7693,167,33,195,7893,312,6,8206,106,28,0,0,130,28,0,25,156,3,0,157,213,21,3,0,245,15,4,21,264,8,0,274,316,53,3,0,374,44,4,47,423,13,0,436,7005,896,99,76,8069,209,39,246,8312,321,6,8646,2168,218,48,35,2475,79,15,99,2574,248,3,2821,13,0,0,7,20,0,0,0,20,0,16,37,9187,1118,143,117,10570,284,53,341,10908,567,19,11499
SED23205,191,4,0,3,194,35,0,232,1446,243,21,9,1715,40,6,48,1763,146,0,1910,2975,355,26,24,3382,34,5,45,3427,125,3,3551,294,43,53,4,395,0,0,0,398,8,0,406,29,14,0,20,62,6,0,6,63,0,0,63,4748,658,98,53,5554,80,14,100,5651,281,3,5933,47,13,0,7,67,14,0,14,77,4,0,82,138,12,0,6,161,16,5,22,185,12,0,199,190,28,0,15,228,26,11,33,262,20,0,284,4930,685,101,65,5784,109,22,127,5913,301,3,6219,1644,238,46,46,1980,84,8,89,2072,343,9,2419,17,6,0,13,29,0,0,0,29,0,9,39,6593,931,142,125,7791,191,32,218,8015,648,17,8678
SED23308,189,3,0,3,193,21,0,211,1528,215,33,13,1787,59,14,73,1860,131,0,1998,3744,368,40,23,4173,29,9,33,4203,112,10,4321,376,29,58,5,464,4,0,4,473,9,0,483,37,4,0,21,61,0,0,0,61,0,3,69,5683,620,129,57,6485,88,25,110,6597,258,9,6861,46,13,0,3,59,3,0,3,59,0,0,62,131,24,0,3,158,8,3,16,176,9,3,188,181,36,0,5,224,13,3,12,238,8,3,248,5861,651,129,68,6708,98,24,121,6829,265,14,7110,1517,206,34,32,1790,64,20,83,1873,276,5,2154,9,0,0,5,14,0,0,0,14,0,17,30,7391,857,162,104,8510,160,49,210,8717,541,37,9299
SED23402,389,6,3,7,400,46,0,447,2895,299,25,13,3229,40,8,53,3282,178,4,3462,5311,471,64,43,5889,44,25,64,5950,157,3,6108,384,44,42,7,476,0,0,0,478,20,0,498,42,8,0,55,105,0,0,0,106,5,5,113,8628,818,128,123,9701,83,37,121,9815,353,9,10185,77,17,8,4,107,11,0,11,119,14,0,137,193,26,5,3,222,8,0,8,234,11,0,252,274,41,15,3,334,22,0,22,354,27,0,385,8900,865,140,129,10036,104,37,141,10173,381,17,10571,2808,298,44,50,3205,74,26,104,3313,319,8,3641,14,0,0,15,24,0,0,0,24,5,17,49,11727,1164,182,192,13266,179,64,243,13513,701,46,14258
SED23502,37,0,0,0,37,0,0,35,1274,172,36,11,1490,27,20,46,1534,113,3,1661,2793,399,89,43,3326,40,7,44,3374,188,3,3566,240,40,42,5,325,6,0,6,328,15,0,343,26,6,0,33,69,3,0,3,76,4,0,84,4334,627,160,99,5213,73,28,96,5313,328,10,5652,30,19,0,0,51,9,0,9,55,12,0,70,50,13,0,3,67,10,0,9,74,0,0,74,84,25,3,3,118,17,0,19,133,12,0,141,4416,653,161,102,5326,88,28,118,5441,343,10,5794,1369,200,42,47,1659,66,14,75,1738,347,0,2084,7,4,0,6,14,3,0,3,16,0,25,44,5789,855,204,149,7003,153,42,192,7202,684,35,7918
SED23602,65,0,0,0,71,6,0,76,1581,157,30,14,1779,12,13,24,1808,76,7,1889,3046,389,73,36,3543,55,15,68,3610,139,14,3762,208,39,40,0,292,3,3,7,299,16,0,311,41,12,0,59,114,0,0,0,114,0,5,122,4874,601,146,109,5733,71,32,102,5829,236,18,6085,26,16,0,0,44,5,0,8,51,11,0,65,87,17,5,0,108,22,5,26,135,3,0,138,113,32,6,0,150,30,6,33,188,16,0,203,4989,631,148,113,5883,98,37,138,6018,253,18,6291,1626,214,60,54,1953,57,12,72,2032,247,3,2283,27,7,0,0,36,0,0,0,36,0,22,52,6643,851,210,170,7873,152,57,209,8084,502,41,8628
SED23702,243,4,0,4,244,20,0,267,2051,180,28,26,2289,30,8,36,2322,93,0,2416,4808,428,62,43,5339,62,9,67,5408,158,12,5582,344,27,64,0,437,3,0,3,437,21,0,456,57,11,0,64,129,0,0,0,129,0,7,137,7266,645,154,125,8187,98,14,111,8296,269,25,8592,47,3,0,0,54,5,0,5,61,3,0,58,182,27,0,0,210,15,0,15,221,10,0,238,221,29,3,0,262,16,0,16,282,14,0,298,7488,674,157,130,8455,114,14,131,8582,283,25,8890,2216,229,33,54,2540,43,3,48,2590,243,6,2838,16,0,0,4,26,0,0,0,26,0,21,46,9726,908,191,190,11019,157,17,177,11196,528,54,11771
SED23806,534,16,3,16,550,63,0,610,2645,307,20,20,2989,72,24,93,3091,180,0,3266,4163,394,29,29,4619,63,15,75,4693,106,6,4808,320,39,41,0,391,3,0,3,400,5,0,402,49,6,0,30,85,0,0,0,85,5,4,89,7176,743,87,84,8084,141,33,176,8258,296,13,8566,56,4,0,3,66,22,0,23,90,3,0,96,205,13,0,0,218,20,3,27,245,8,0,252,260,21,0,3,287,42,3,43,335,10,0,345,7431,766,89,85,8374,185,40,220,8590,303,13,8912,2178,197,28,14,2407,68,23,92,2504,305,11,2811,6,4,0,13,25,0,0,0,25,0,13,40,9618,968,118,108,10811,254,60,314,11121,611,34,11764
SED23901,446,5,5,9,455,63,0,518,2333,358,28,19,2736,68,21,89,2826,168,0,2993,4459,394,53,35,4945,68,4,73,5012,141,14,5165,353,47,24,0,423,7,0,5,432,3,0,436,50,0,0,38,94,0,0,0,94,5,0,103,7189,803,105,103,8199,139,24,165,8363,319,14,8701,79,9,0,0,94,7,0,13,101,4,0,105,186,23,3,4,211,28,0,29,240,17,0,258,267,35,3,4,303,32,3,35,341,20,0,365,7457,836,107,100,8504,176,26,207,8704,344,14,9063,2140,274,35,54,2500,74,13,91,2590,313,5,2905,11,0,0,5,20,0,0,0,20,3,28,48,9607,1106,140,162,11015,249,47,293,11317,661,46,12024
SED24006,775,26,7,32,802,101,0,904,3022,330,22,10,3379,81,14,90,3468,203,0,3675,4481,474,42,19,5019,62,19,78,5094,157,3,5257,250,37,34,0,328,0,0,0,326,4,0,337,46,7,0,44,99,3,0,3,105,13,3,119,7793,850,104,74,8820,146,32,172,8996,376,10,9378,77,9,0,0,83,27,0,26,116,7,0,122,144,21,0,3,169,5,10,17,180,3,0,191,222,29,0,3,253,38,10,42,293,16,0,310,8013,882,104,76,9075,177,41,218,9295,389,10,9688,2316,299,69,33,2715,85,18,106,2818,334,0,3152,16,4,0,14,31,0,0,0,36,7,8,52,10344,1186,174,123,11827,263,60,320,12147,724,18,12891
SED24105,498,22,5,23,523,112,3,636,3115,383,15,22,3543,101,18,116,3658,222,0,3886,2820,526,30,26,3395,74,26,102,3500,197,0,3695,242,31,38,7,320,3,0,6,325,18,0,342,62,5,0,82,148,9,0,9,157,14,9,174,6239,950,84,135,7407,185,50,235,7639,449,7,8097,127,42,3,3,178,52,3,51,232,24,3,259,165,36,3,4,206,40,15,60,262,31,0,293,292,82,7,10,383,92,19,112,494,51,3,551,6530,1031,90,145,7798,272,68,346,8141,498,7,8642,2729,629,39,94,3494,190,41,233,3727,1102,5,4837,23,4,0,18,47,0,0,0,47,9,44,99,9285,1663,125,260,11338,465,115,577,11912,1602,61,13579
SED24207,460,24,3,33,493,96,6,591,3777,418,48,41,4280,140,28,170,4445,272,11,4728,4105,708,57,49,4916,92,18,111,5027,259,6,5292,388,42,58,4,494,9,3,15,505,18,0,525,75,28,0,141,252,9,4,13,263,7,7,280,8340,1189,166,239,9931,257,52,311,10242,559,25,10822,207,46,10,10,269,85,9,96,362,27,0,392,295,66,0,8,372,38,34,65,442,38,0,482,507,115,11,19,645,117,44,161,805,68,0,873,8844,1301,177,260,10573,373,96,468,11045,620,25,11695,3921,859,101,132,5007,256,48,298,5311,1173,12,6495,38,8,4,29,80,0,5,4,78,5,100,188,12794,2169,281,414,15664,631,145,771,16438,1804,133,18372
SED24308,189,4,0,4,195,46,3,242,1522,156,17,11,1706,35,8,45,1753,128,3,1880,3154,318,56,30,3551,61,18,73,3631,174,4,3799,281,34,49,11,374,11,0,11,385,23,0,404,12,7,0,41,69,0,0,0,69,0,0,68,4966,519,120,96,5702,103,25,129,5829,321,3,6156,79,14,3,0,96,31,0,31,127,11,0,131,154,16,5,3,175,28,7,35,213,9,5,221,236,30,7,3,270,56,7,67,334,16,5,359,5206,546,130,98,5976,162,33,193,6170,333,13,6517,1856,378,78,56,2369,121,23,152,2520,602,3,3126,19,0,0,5,23,0,0,0,23,7,27,55,7084,923,203,162,8364,284,63,345,8714,943,36,9691
SED24408,30,0,0,0,30,7,0,37,1565,144,23,11,1739,21,8,23,1763,65,0,1830,3436,371,59,42,3911,36,3,37,3944,130,0,4077,256,21,37,6,317,4,0,4,321,11,0,332,44,0,4,37,81,3,0,4,81,3,10,95,5293,534,121,101,6050,60,10,65,6116,210,10,6341,20,4,6,0,27,8,0,8,31,7,0,38,68,12,0,0,79,6,4,13,85,6,0,94,86,16,6,0,101,12,4,20,121,14,0,133,5379,553,126,101,6154,71,11,87,6244,223,10,6473,1401,208,36,44,1689,59,13,70,1761,275,0,2032,7,6,0,3,22,0,0,0,22,0,9,34,6787,763,160,144,7862,134,26,156,8018,500,23,8537
SED24504,179,3,0,3,184,15,0,202,1944,249,37,17,2252,52,19,69,2323,105,3,2425,4186,582,60,45,4873,40,17,59,4935,141,0,5071,320,56,44,3,414,0,0,0,414,12,0,431,52,0,0,51,105,3,0,3,102,6,0,109,6507,885,141,113,7649,96,33,135,7781,256,7,8042,45,4,0,3,55,0,0,0,55,3,0,53,170,6,3,0,177,3,4,6,187,3,0,189,213,11,3,3,233,3,4,6,239,5,0,244,6718,899,144,119,7878,99,36,137,8020,266,7,8285,1909,244,70,34,2250,30,3,29,2276,194,9,2478,19,9,3,3,28,0,0,0,32,0,32,64,8645,1145,218,153,10155,128,40,166,10328,460,48,10832
SED24606,488,8,4,9,497,59,3,558,2315,212,12,10,2545,53,14,70,2616,120,0,2737,3771,261,20,34,4076,63,0,63,4143,89,8,4241,262,15,32,5,315,4,0,4,315,4,0,321,63,4,0,28,94,0,0,0,98,7,4,109,6408,495,66,64,7032,132,14,148,7175,217,15,7407,78,0,0,0,77,10,0,10,92,6,0,96,140,3,0,0,139,12,5,14,153,15,0,172,211,3,0,0,219,22,5,27,245,24,0,268,6624,497,66,68,7247,149,18,168,7424,244,10,7678,2231,179,21,32,2462,40,8,53,2512,158,3,2675,9,0,0,8,17,0,3,3,18,0,6,26,8868,677,84,108,9734,194,33,220,9953,397,26,10381
SED24703,158,3,0,5,163,29,3,198,1448,172,19,6,1649,48,10,64,1707,123,11,1844,1464,271,9,11,1757,34,3,35,1794,64,10,1867,243,26,53,3,324,3,0,3,327,21,0,344,10,0,0,32,46,3,0,3,44,0,0,48,3169,473,77,49,3773,82,19,103,3876,209,14,4103,84,6,0,0,89,5,0,10,92,13,0,104,90,15,0,3,109,16,0,16,128,13,0,138,171,24,0,3,197,22,0,24,222,18,4,250,3336,496,77,58,3966,113,20,128,4099,231,19,4353,1340,311,31,27,1713,73,35,110,1817,343,3,2170,12,0,0,7,18,0,0,0,18,16,26,58,4690,812,105,91,5704,181,53,242,5943,590,51,6582
SED24808,204,10,3,12,220,32,0,251,2712,228,31,34,3007,69,14,85,3095,191,3,3287,4002,403,47,37,4498,76,18,93,4587,191,4,4782,412,48,52,3,513,4,7,11,524,18,0,542,62,5,0,50,119,10,0,10,126,16,3,145,7190,687,137,125,8138,155,41,199,8335,412,11,8758,138,24,0,5,171,63,0,64,235,10,0,245,278,33,5,3,323,14,16,34,354,17,3,378,421,54,8,9,498,75,20,97,588,28,3,624,7612,740,140,139,8632,235,52,291,8926,437,16,9379,3425,517,111,136,4186,224,53,280,4463,837,33,5333,18,4,0,3,29,0,0,0,29,0,57,83,11055,1264,248,278,12847,460,105,566,13419,1276,105,14790
SED24904,54,0,0,3,56,10,0,68,1814,223,24,7,2075,38,4,47,2120,103,3,2221,3322,325,65,29,3741,69,9,75,3818,145,8,3970,247,29,38,3,319,10,0,10,327,12,0,341,49,0,0,73,121,0,0,0,121,10,4,132,5431,580,131,112,6252,113,16,130,6384,265,12,6664,59,3,0,0,65,32,7,40,107,13,0,114,95,15,0,0,110,30,12,45,156,10,0,167,155,17,0,0,171,66,18,83,259,27,0,283,5581,601,131,110,6428,182,32,216,6640,297,12,6946,1675,229,33,71,2003,138,45,184,2191,540,13,2746,31,0,4,3,40,4,0,4,43,9,29,78,7289,826,171,183,8470,321,79,402,8872,838,62,9773
SED25003,474,8,6,18,488,78,0,559,2795,319,37,23,3177,82,20,105,3280,204,3,3494,4260,553,48,50,4908,65,15,83,4992,180,11,5187,358,50,62,6,476,0,0,0,478,7,0,486,53,3,4,72,133,3,0,3,138,8,0,152,7470,926,151,153,8697,153,38,192,8887,404,13,9309,145,18,5,3,173,25,3,32,203,17,0,220,246,55,3,0,309,19,19,39,345,23,0,374,391,72,8,8,484,44,20,69,554,36,0,589,7863,1003,158,155,9185,198,61,259,9438,446,13,9903,2968,563,52,107,3687,172,35,212,3897,807,13,4714,17,3,0,20,41,8,0,8,53,0,25,76,10845,1563,213,287,12908,382,92,474,13385,1256,56,14693
SED25102,321,5,0,3,329,38,0,364,1947,279,35,4,2267,45,13,57,2320,137,8,2470,4617,503,87,44,5246,35,9,43,5287,124,3,5423,377,35,55,5,472,0,0,0,472,5,0,478,36,4,0,41,81,8,0,8,91,4,0,93,6976,817,173,91,8067,85,18,107,8172,278,10,8455,40,3,0,3,42,3,0,3,49,7,0,54,161,12,0,7,184,9,0,9,192,5,0,193,199,19,0,8,223,9,0,9,238,13,0,248,7174,838,173,103,8290,97,18,120,8407,289,10,8706,2044,206,47,39,2341,49,3,55,2390,155,3,2548,8,3,0,4,16,0,0,0,16,0,10,34,9231,1046,224,144,10645,147,28,167,10815,445,29,11284
SED25205,385,12,3,16,395,30,0,429,2679,341,31,7,3059,72,13,86,3145,138,0,3288,5189,407,46,53,5697,53,3,55,5751,102,5,5863,371,35,51,6,473,6,0,8,474,10,0,484,49,5,4,42,103,3,0,3,105,7,0,116,8292,794,134,107,9323,129,18,149,9475,262,11,9742,67,7,0,0,75,8,0,8,86,3,0,94,178,9,0,0,191,8,3,15,202,5,0,214,246,17,0,0,270,23,3,24,293,10,0,306,8543,809,134,106,9593,149,24,178,9771,273,11,10048,1941,164,35,45,2179,36,15,53,2233,135,0,2365,11,3,0,10,20,0,0,0,20,0,6,27,10496,979,168,159,11797,189,35,226,12021,405,13,12446
SED25302,296,3,0,3,298,23,0,322,2416,250,28,13,2704,37,6,40,2747,97,8,2845,5214,462,43,37,5763,54,0,57,5817,155,6,5975,263,13,57,4,338,0,0,0,338,7,3,352,55,0,0,36,92,0,0,0,91,0,3,99,7950,728,127,88,8899,93,9,102,8994,258,14,9275,60,0,0,0,60,3,0,3,68,0,0,65,174,17,0,6,199,10,0,10,211,11,0,217,236,17,0,6,256,18,0,18,271,9,0,285,8179,745,127,93,9156,106,9,113,9267,273,14,9562,1861,149,46,35,2089,38,3,43,2129,151,4,2285,7,0,0,0,7,0,0,0,7,0,13,19,10048,901,174,131,11250,142,16,155,11404,420,37,11865
SED25402,103,3,0,3,105,22,3,129,1425,195,17,8,1640,60,16,69,1712,101,0,1816,3533,314,72,35,3953,94,6,103,4051,169,0,4218,297,42,41,5,382,16,0,16,396,11,0,412,45,3,0,35,84,0,0,0,82,8,0,88,5298,550,123,81,6057,170,22,192,6244,287,3,6536,66,19,0,0,92,27,4,31,124,9,0,132,142,33,3,3,180,26,7,37,217,10,0,226,204,53,8,3,270,52,11,65,335,21,0,360,5506,602,130,89,6327,220,35,257,6584,307,3,6888,1615,207,40,67,1930,159,31,192,2116,394,5,2519,6,0,0,9,13,0,0,0,13,6,27,45,7127,809,172,162,8273,382,62,443,8717,710,31,9452
SED25501,617,17,8,28,640,90,3,735,3029,355,27,22,3434,114,21,141,3572,211,0,3783,3433,549,20,25,4026,76,25,102,4131,148,0,4274,223,22,33,3,280,12,0,12,290,9,0,302,64,4,0,38,109,0,0,0,109,0,0,109,6744,928,87,95,7852,206,44,250,8103,363,0,8468,155,23,3,3,188,48,8,50,237,14,0,250,244,47,0,0,288,35,13,55,343,15,0,362,406,67,3,3,474,84,20,104,584,33,0,611,7149,990,90,93,8328,285,67,352,8682,401,0,9078,2194,351,51,35,2630,102,37,141,2769,405,12,3183,7,0,3,9,14,0,0,0,14,4,16,39,9346,1341,149,135,10974,386,105,493,11462,809,26,12305
SED25605,435,9,6,17,452,75,0,527,2389,294,10,17,2709,64,5,75,2784,178,0,2964,2924,477,20,25,3451,51,19,72,3530,145,0,3671,171,31,32,0,235,4,0,5,240,10,0,254,44,5,0,38,83,0,0,0,82,10,0,95,5528,808,67,83,6477,122,27,150,6630,348,3,6982,85,17,3,3,110,30,4,30,143,11,0,151,167,18,3,0,192,11,21,33,225,14,0,238,252,38,4,3,301,39,27,69,362,22,0,387,5784,844,66,85,6777,167,56,218,6993,369,3,7367,2092,432,37,47,2612,107,22,130,2743,648,10,3399,9,3,0,9,19,0,0,0,19,3,19,44,7882,1277,106,139,9411,270,77,349,9759,1028,27,10812
SED25704,64,0,0,0,66,0,0,62,2026,192,33,15,2258,30,3,36,2287,100,9,2399,3715,314,77,37,4137,25,10,39,4177,130,15,4323,306,21,73,5,405,6,3,7,414,15,0,428,60,8,0,44,109,0,0,0,109,3,13,122,6100,532,178,99,6906,60,17,77,6989,255,29,7275,44,7,0,5,56,10,0,10,70,15,0,80,98,18,0,0,117,3,5,3,123,9,0,127,147,22,0,5,172,16,5,14,185,25,0,209,6241,552,178,102,7081,74,22,94,7179,277,29,7483,1551,240,53,59,1904,54,0,53,1959,288,11,2253,15,0,0,4,17,0,0,0,17,0,41,60,7804,793,242,166,8999,123,22,152,9152,566,85,9798
SED25802,159,6,0,9,168,21,0,192,1760,184,35,13,1987,27,14,37,2033,132,3,2163,4227,458,47,32,4767,36,9,48,4818,165,3,4984,360,40,56,8,464,6,0,6,470,28,0,494,47,9,3,51,111,3,0,3,118,5,3,126,6399,692,141,106,7341,68,25,93,7435,324,7,7764,58,5,0,0,65,10,0,10,75,15,0,88,145,18,0,0,160,18,3,19,181,14,4,198,204,22,0,0,226,24,3,30,260,24,4,289,6603,716,140,106,7565,96,25,123,7690,349,10,8050,2132,341,61,67,2605,74,23,98,2707,337,3,3046,9,0,3,13,23,0,0,0,27,6,9,34,8745,1058,211,189,10193,177,51,230,10422,690,24,11131
SED25905,475,13,0,12,491,112,3,603,2344,307,25,14,2681,64,15,78,2764,174,0,2941,3748,541,34,38,4364,87,4,91,4453,193,4,4655,285,21,35,4,348,3,0,3,354,8,0,360,51,16,0,67,131,4,3,3,138,12,7,160,6416,884,100,130,7530,154,21,174,7702,396,20,8113,158,22,0,4,188,38,7,42,227,35,0,261,266,26,0,5,297,16,4,19,319,17,3,333,424,53,0,9,486,53,9,63,547,48,3,596,6840,939,100,138,8012,209,36,241,8248,443,16,8711,3034,641,65,104,3847,169,47,210,4058,891,25,4969,18,14,0,14,47,0,0,0,47,5,34,89,9896,1590,158,256,11896,376,75,452,12350,1342,75,13768
SED26005,556,9,8,20,575,107,3,683,4226,528,48,21,4826,109,32,139,4968,266,8,5241,5648,722,89,50,6516,148,23,171,6686,195,9,6894,396,46,49,0,491,3,3,7,494,20,0,509,65,4,0,97,162,9,0,9,167,18,3,191,10341,1298,186,171,11999,264,58,321,12320,500,22,12832,214,48,7,11,279,64,0,64,347,29,3,378,361,36,4,11,414,36,13,49,464,27,4,493,579,84,12,22,694,102,13,113,804,56,12,869,10918,1381,201,195,12688,365,73,435,13124,549,31,13703,4785,944,83,168,5981,210,43,250,6230,1262,29,7518,30,3,0,23,54,3,0,3,52,10,101,167,15727,2330,279,384,18722,572,117,692,19408,1826,158,21393
